datetime,hour,day_of_week,month,is_weekend,is_business_hours,peak_hours_flag,temperature_c,humidity_pct,occupancy_estimate,energy_consumption_kwh
2024-07-13 20:00:00,20,5,7,1,0,0,41.2,69.1,3.9,104.8
2024-07-13 21:00:00,21,5,7,1,0,0,40.3,72.1,4.5,105.64
2024-07-13 22:00:00,22,5,7,1,0,0,38.3,75.5,5.4,97.42
2024-07-13 23:00:00,23,5,7,1,0,0,35.8,70.0,6.0,86.71
2024-07-14 00:00:00,0,6,7,1,0,0,33.9,76.8,7.6,86.4
2024-07-14 01:00:00,1,6,7,1,0,0,32.7,81.9,4.9,77.23
2024-07-14 02:00:00,2,6,7,1,0,0,36.1,76.5,6.5,89.12
2024-07-14 03:00:00,3,6,7,1,0,0,32.5,77.0,7.8,75.49
2024-07-14 04:00:00,4,6,7,1,0,0,32.5,79.3,3.8,71.07
2024-07-14 05:00:00,5,6,7,1,0,0,36.6,75.7,7.3,90.11
2024-07-14 06:00:00,6,6,7,1,0,0,35.3,77.8,5.1,85.25
2024-07-14 07:00:00,7,6,7,1,0,0,36.6,65.8,6.7,93.12
2024-07-14 08:00:00,8,6,7,1,0,0,37.4,67.1,4.5,86.03
2024-07-14 09:00:00,9,6,7,1,0,0,40.8,75.0,4.7,97.59
2024-07-14 10:00:00,10,6,7,1,0,0,43.1,63.3,10.3,118.75
2024-07-14 11:00:00,11,6,7,1,0,0,45.0,69.6,21.7,148.13
2024-07-14 12:00:00,12,6,7,1,0,0,47.3,65.0,19.8,161.69
2024-07-14 13:00:00,13,6,7,1,0,0,47.2,62.5,11.1,140.62
2024-07-14 14:00:00,14,6,7,1,0,0,46.2,68.6,22.0,156.95
2024-07-14 15:00:00,15,6,7,1,0,0,45.9,68.2,17.3,147.72
2024-07-14 16:00:00,16,6,7,1,0,0,46.5,75.4,20.2,151.22
2024-07-14 17:00:00,17,6,7,1,0,0,46.9,64.2,10.8,144.27
2024-07-14 18:00:00,18,6,7,1,0,0,43.5,74.8,14.7,128.48
2024-07-14 19:00:00,19,6,7,1,0,0,40.8,72.3,6.3,111.13
2024-07-14 20:00:00,20,6,7,1,0,0,38.2,70.1,3.5,91.89
2024-07-14 21:00:00,21,6,7,1,0,0,35.7,77.7,5.4,84.49
2024-07-14 22:00:00,22,6,7,1,0,0,37.9,75.2,5.2,89.85
2024-07-14 23:00:00,23,6,7,1,0,0,36.4,74.2,4.1,87.15
2024-07-15 00:00:00,0,0,7,0,0,0,35.4,75.8,6.4,92.88
2024-07-15 01:00:00,1,0,7,0,0,0,33.5,73.7,11.7,85.98
2024-07-15 02:00:00,2,0,7,0,0,0,36.0,71.0,6.3,88.6
2024-07-15 03:00:00,3,0,7,0,0,0,32.8,79.6,5.7,73.66
2024-07-15 04:00:00,4,0,7,0,0,0,36.1,73.3,8.3,92.41
2024-07-15 05:00:00,5,0,7,0,0,0,35.3,74.5,9.4,89.31
2024-07-15 06:00:00,6,0,7,0,0,0,35.7,75.6,9.8,90.6
2024-07-15 07:00:00,7,0,7,0,0,0,39.4,73.0,10.0,107.3
2024-07-15 08:00:00,8,0,7,0,1,0,40.7,65.3,46.1,157.61
2024-07-15 09:00:00,9,0,7,0,1,0,42.3,75.0,56.8,189.52
2024-07-15 10:00:00,10,0,7,0,1,1,43.4,69.6,91.6,269.02
2024-07-15 11:00:00,11,0,7,0,1,1,44.5,67.5,93.6,276.98
2024-07-15 12:00:00,12,0,7,0,1,1,49.9,66.3,89.0,327.37
2024-07-15 13:00:00,13,0,7,0,1,1,48.4,66.6,60.8,252.96
2024-07-15 14:00:00,14,0,7,0,1,1,47.8,69.1,81.7,291.98
2024-07-15 15:00:00,15,0,7,0,1,1,46.5,69.1,76.3,269.12
2024-07-15 16:00:00,16,0,7,0,1,1,47.4,69.2,87.7,299.51
2024-07-15 17:00:00,17,0,7,0,1,0,45.5,73.1,26.3,157.91
2024-07-15 18:00:00,18,0,7,0,1,0,43.3,72.7,28.7,156.89
2024-07-15 19:00:00,19,0,7,0,0,0,41.1,70.1,33.3,148.88
2024-07-15 20:00:00,20,0,7,0,0,0,39.9,67.1,7.7,98.03
2024-07-15 21:00:00,21,0,7,0,0,0,32.6,83.4,7.3,81.22
2024-07-15 22:00:00,22,0,7,0,0,0,37.1,72.6,7.7,98.85
2024-07-15 23:00:00,23,0,7,0,0,0,34.5,73.5,9.7,91.14
2024-07-16 00:00:00,0,1,7,0,0,0,37.2,66.5,7.0,95.21
2024-07-16 01:00:00,1,1,7,0,0,0,33.8,77.2,8.4,78.64
2024-07-16 02:00:00,2,1,7,0,0,0,31.4,78.1,6.4,71.71
2024-07-16 03:00:00,3,1,7,0,0,0,33.6,69.9,6.8,75.08
2024-07-16 04:00:00,4,1,7,0,0,0,32.5,78.6,8.9,75.33
2024-07-16 05:00:00,5,1,7,0,0,0,36.3,72.1,7.9,87.23
2024-07-16 06:00:00,6,1,7,0,0,0,37.3,84.2,9.8,95.0
2024-07-16 07:00:00,7,1,7,0,0,0,40.0,69.2,8.5,106.6
2024-07-16 08:00:00,8,1,7,0,1,0,38.6,70.7,69.1,180.02
2024-07-16 09:00:00,9,1,7,0,1,0,41.7,66.8,58.3,186.41
2024-07-16 10:00:00,10,1,7,0,1,1,40.8,76.1,87.4,245.08
2024-07-16 11:00:00,11,1,7,0,1,1,45.9,65.9,90.0,292.43
2024-07-16 12:00:00,12,1,7,0,1,1,46.6,64.0,83.3,295.9
2024-07-16 13:00:00,13,1,7,0,1,1,47.2,69.3,65.8,258.75
2024-07-16 14:00:00,14,1,7,0,1,1,46.5,61.4,85.6,283.9
2024-07-16 15:00:00,15,1,7,0,1,1,47.0,69.1,75.5,264.89
2024-07-16 16:00:00,16,1,7,0,1,1,48.5,72.7,82.4,297.86
2024-07-16 17:00:00,17,1,7,0,1,0,44.1,70.9,37.0,168.41
2024-07-16 18:00:00,18,1,7,0,1,0,43.5,71.6,44.3,175.84
2024-07-16 19:00:00,19,1,7,0,0,0,39.7,75.2,42.5,158.7
2024-07-16 20:00:00,20,1,7,0,0,0,38.4,79.5,6.2,92.28
2024-07-16 21:00:00,21,1,7,0,0,0,38.5,77.4,8.1,91.68
2024-07-16 22:00:00,22,1,7,0,0,0,38.7,74.2,4.5,97.84
2024-07-16 23:00:00,23,1,7,0,0,0,34.9,78.7,5.9,82.12
2024-07-17 00:00:00,0,2,7,0,0,0,33.9,72.2,10.2,82.43
2024-07-17 01:00:00,1,2,7,0,0,0,33.0,79.5,5.0,84.47
2024-07-17 02:00:00,2,2,7,0,0,0,32.5,72.7,6.1,77.54
2024-07-17 03:00:00,3,2,7,0,0,0,34.2,74.1,11.6,86.98
2024-07-17 04:00:00,4,2,7,0,0,0,31.7,65.0,10.6,74.77
2024-07-17 05:00:00,5,2,7,0,0,0,37.7,74.7,10.3,100.66
2024-07-17 06:00:00,6,2,7,0,0,0,35.5,72.1,10.9,85.78
2024-07-17 07:00:00,7,2,7,0,0,0,39.6,76.2,10.0,104.89
2024-07-17 08:00:00,8,2,7,0,1,0,37.7,74.7,48.6,148.5
2024-07-17 09:00:00,9,2,7,0,1,0,42.9,74.0,60.5,200.49
2024-07-17 10:00:00,10,2,7,0,1,1,44.5,64.0,86.7,267.53
2024-07-17 11:00:00,11,2,7,0,1,1,45.3,71.9,84.7,271.16
2024-07-17 12:00:00,12,2,7,0,1,1,43.8,77.3,92.5,277.19
2024-07-17 13:00:00,13,2,7,0,1,1,46.7,69.9,67.0,247.89
2024-07-17 14:00:00,14,2,7,0,1,1,44.4,71.6,76.0,257.16
2024-07-17 15:00:00,15,2,7,0,1,1,45.8,68.1,79.7,271.36
2024-07-17 16:00:00,16,2,7,0,1,1,47.5,64.2,78.9,286.48
2024-07-17 17:00:00,17,2,7,0,1,0,46.0,70.3,42.7,189.83
2024-07-17 18:00:00,18,2,7,0,1,0,43.3,63.2,37.9,168.06
2024-07-17 19:00:00,19,2,7,0,0,0,39.9,69.9,36.2,145.68
2024-07-17 20:00:00,20,2,7,0,0,0,41.2,63.6,8.1,104.53
2024-07-17 21:00:00,21,2,7,0,0,0,38.3,69.9,9.2,99.98
2024-07-17 22:00:00,22,2,7,0,0,0,32.6,79.2,10.0,74.01
2024-07-17 23:00:00,23,2,7,0,0,0,36.8,75.8,8.4,94.43
2024-07-18 00:00:00,0,3,7,0,0,0,34.3,75.7,11.5,85.1
2024-07-18 01:00:00,1,3,7,0,0,0,35.9,75.1,11.8,97.75
2024-07-18 02:00:00,2,3,7,0,0,0,31.5,69.9,12.0,77.15
2024-07-18 03:00:00,3,3,7,0,0,0,28.0,78.4,9.4,61.6
2024-07-18 04:00:00,4,3,7,0,0,0,34.9,72.3,11.5,93.56
2024-07-18 05:00:00,5,3,7,0,0,0,35.9,71.7,7.2,85.66
2024-07-18 06:00:00,6,3,7,0,0,0,33.7,78.3,10.9,87.39
2024-07-18 07:00:00,7,3,7,0,0,0,36.5,70.5,11.3,97.21
2024-07-18 08:00:00,8,3,7,0,1,0,44.9,65.7,72.1,232.69
2024-07-18 09:00:00,9,3,7,0,1,0,41.1,62.4,69.9,196.63
2024-07-18 10:00:00,10,3,7,0,1,1,44.6,67.1,86.1,279.13
2024-07-18 11:00:00,11,3,7,0,1,1,43.4,64.8,82.4,250.18
2024-07-18 12:00:00,12,3,7,0,1,1,41.9,70.5,85.0,237.43
2024-07-18 13:00:00,13,3,7,0,1,1,46.0,63.5,71.5,259.8
2024-07-18 14:00:00,14,3,7,0,1,1,46.0,67.7,79.0,279.7
2024-07-18 15:00:00,15,3,7,0,1,1,45.5,67.1,83.1,278.23
2024-07-18 16:00:00,16,3,7,0,1,1,45.4,74.4,84.6,273.09
2024-07-18 17:00:00,17,3,7,0,1,0,45.1,69.9,37.1,179.37
2024-07-18 18:00:00,18,3,7,0,1,0,43.0,62.0,43.7,178.95
2024-07-18 19:00:00,19,3,7,0,0,0,39.4,66.9,38.2,144.22
2024-07-18 20:00:00,20,3,7,0,0,0,40.9,71.1,10.3,108.1
2024-07-18 21:00:00,21,3,7,0,0,0,34.8,71.4,8.7,81.97
2024-07-18 22:00:00,22,3,7,0,0,0,33.0,64.5,10.7,79.54
2024-07-18 23:00:00,23,3,7,0,0,0,36.7,79.2,6.1,87.08
2024-07-19 00:00:00,0,4,7,0,0,0,35.3,77.7,5.7,79.1
2024-07-19 01:00:00,1,4,7,0,0,0,33.6,78.1,11.4,90.62
2024-07-19 02:00:00,2,4,7,0,0,0,31.0,75.4,9.5,75.26
2024-07-19 03:00:00,3,4,7,0,0,0,32.4,78.5,9.4,76.59
2024-07-19 04:00:00,4,4,7,0,0,0,33.9,73.0,7.7,81.65
2024-07-19 05:00:00,5,4,7,0,0,0,32.5,77.6,7.0,70.42
2024-07-19 06:00:00,6,4,7,0,0,0,35.4,71.0,8.4,91.72
2024-07-19 07:00:00,7,4,7,0,0,0,39.5,77.9,5.0,92.97
2024-07-19 08:00:00,8,4,7,0,1,0,42.5,63.5,58.6,195.64
2024-07-19 09:00:00,9,4,7,0,1,0,40.9,75.8,58.7,177.17
2024-07-19 10:00:00,10,4,7,0,1,1,44.6,68.4,88.1,276.85
2024-07-19 11:00:00,11,4,7,0,1,1,41.1,68.8,89.5,247.46
2024-07-19 12:00:00,12,4,7,0,1,1,46.8,67.4,94.4,295.65
2024-07-19 13:00:00,13,4,7,0,1,1,44.8,71.1,69.8,239.24
2024-07-19 14:00:00,14,4,7,0,1,1,47.0,72.1,90.0,302.98
2024-07-19 15:00:00,15,4,7,0,1,1,45.8,68.7,84.5,280.76
2024-07-19 16:00:00,16,4,7,0,1,1,48.0,62.3,85.7,297.51
2024-07-19 17:00:00,17,4,7,0,1,0,43.0,69.6,26.4,148.34
2024-07-19 18:00:00,18,4,7,0,1,0,44.4,75.7,27.7,154.36
2024-07-19 19:00:00,19,4,7,0,0,0,41.2,76.1,36.6,158.67
2024-07-19 20:00:00,20,4,7,0,0,0,39.7,75.3,7.2,97.89
2024-07-19 21:00:00,21,4,7,0,0,0,38.0,76.1,10.4,104.29
2024-07-19 22:00:00,22,4,7,0,0,0,35.2,77.7,8.3,87.76
2024-07-19 23:00:00,23,4,7,0,0,0,35.4,79.4,11.1,93.15
2024-07-20 00:00:00,0,5,7,1,0,0,34.2,73.7,7.9,85.59
2024-07-20 01:00:00,1,5,7,1,0,0,34.1,70.2,3.7,79.81
2024-07-20 02:00:00,2,5,7,1,0,0,33.6,76.3,5.0,75.16
2024-07-20 03:00:00,3,5,7,1,0,0,35.1,71.7,6.3,83.55
2024-07-20 04:00:00,4,5,7,1,0,0,36.0,70.1,4.5,80.93
2024-07-20 05:00:00,5,5,7,1,0,0,33.5,73.2,4.3,75.71
2024-07-20 06:00:00,6,5,7,1,0,0,38.3,82.6,7.1,98.45
2024-07-20 07:00:00,7,5,7,1,0,0,36.1,74.8,7.9,91.98
2024-07-20 08:00:00,8,5,7,1,0,0,41.0,72.2,6.9,109.07
2024-07-20 09:00:00,9,5,7,1,0,0,42.8,64.7,5.6,107.52
2024-07-20 10:00:00,10,5,7,1,0,0,39.8,64.3,15.3,112.99
2024-07-20 11:00:00,11,5,7,1,0,0,44.7,64.9,16.5,137.08
2024-07-20 12:00:00,12,5,7,1,0,0,44.7,74.0,15.6,133.5
2024-07-20 13:00:00,13,5,7,1,0,0,44.9,69.4,16.0,136.64
2024-07-20 14:00:00,14,5,7,1,0,0,48.9,67.7,12.4,151.93
2024-07-20 15:00:00,15,5,7,1,0,0,45.1,70.9,20.8,152.94
2024-07-20 16:00:00,16,5,7,1,0,0,44.1,66.3,19.1,137.55
2024-07-20 17:00:00,17,5,7,1,0,0,44.7,73.8,18.2,138.43
2024-07-20 18:00:00,18,5,7,1,0,0,44.4,65.9,21.4,143.96
2024-07-20 19:00:00,19,5,7,1,0,0,41.4,76.1,4.4,106.8
2024-07-20 20:00:00,20,5,7,1,0,0,42.1,71.8,3.4,110.87
2024-07-20 21:00:00,21,5,7,1,0,0,39.2,64.9,7.1,100.66
2024-07-20 22:00:00,22,5,7,1,0,0,32.8,73.5,8.0,73.58
2024-07-20 23:00:00,23,5,7,1,0,0,34.4,68.3,5.9,77.58
2024-07-21 00:00:00,0,6,7,1,0,0,33.3,80.8,3.3,75.52
2024-07-21 01:00:00,1,6,7,1,0,0,34.5,75.3,6.9,86.19
2024-07-21 02:00:00,2,6,7,1,0,0,28.7,70.5,3.4,66.73
2024-07-21 03:00:00,3,6,7,1,0,0,38.2,74.3,5.7,91.41
2024-07-21 04:00:00,4,6,7,1,0,0,35.3,72.6,4.4,83.42
2024-07-21 05:00:00,5,6,7,1,0,0,35.6,68.6,7.6,84.52
2024-07-21 06:00:00,6,6,7,1,0,0,38.8,79.1,5.3,94.06
2024-07-21 07:00:00,7,6,7,1,0,0,42.5,70.2,7.5,111.72
2024-07-21 08:00:00,8,6,7,1,0,0,41.5,69.3,4.5,105.19
2024-07-21 09:00:00,9,6,7,1,0,0,43.3,67.6,4.9,111.24
2024-07-21 10:00:00,10,6,7,1,0,0,43.4,63.1,21.4,148.79
2024-07-21 11:00:00,11,6,7,1,0,0,44.3,63.3,12.4,129.05
2024-07-21 12:00:00,12,6,7,1,0,0,44.7,73.3,16.9,143.03
2024-07-21 13:00:00,13,6,7,1,0,0,44.7,66.3,14.7,134.07
2024-07-21 14:00:00,14,6,7,1,0,0,45.2,67.9,19.3,153.51
2024-07-21 15:00:00,15,6,7,1,0,0,43.8,60.7,11.6,128.05
2024-07-21 16:00:00,16,6,7,1,0,0,45.4,62.4,15.2,143.01
2024-07-21 17:00:00,17,6,7,1,0,0,41.5,72.9,18.4,125.12
2024-07-21 18:00:00,18,6,7,1,0,0,43.5,70.6,14.9,134.05
2024-07-21 19:00:00,19,6,7,1,0,0,41.6,77.4,3.3,105.93
2024-07-21 20:00:00,20,6,7,1,0,0,40.2,76.7,6.5,102.83
2024-07-21 21:00:00,21,6,7,1,0,0,37.3,72.5,5.5,88.1
2024-07-21 22:00:00,22,6,7,1,0,0,42.2,71.9,3.1,106.12
2024-07-21 23:00:00,23,6,7,1,0,0,37.8,71.8,6.1,93.16
2024-07-22 00:00:00,0,0,7,0,0,0,32.0,85.3,11.4,81.68
2024-07-22 01:00:00,1,0,7,0,0,0,34.1,80.2,4.9,78.62
2024-07-22 02:00:00,2,0,7,0,0,0,32.3,77.6,8.7,71.05
2024-07-22 03:00:00,3,0,7,0,0,0,31.8,78.0,9.8,78.65
2024-07-22 04:00:00,4,0,7,0,0,0,31.9,82.9,4.6,75.84
2024-07-22 05:00:00,5,0,7,0,0,0,36.1,76.5,4.2,80.24
2024-07-22 06:00:00,6,0,7,0,0,0,35.4,81.0,7.7,92.97
2024-07-22 07:00:00,7,0,7,0,0,0,40.0,62.7,10.3,113.08
2024-07-22 08:00:00,8,0,7,0,1,0,41.7,72.2,49.8,173.17
2024-07-22 09:00:00,9,0,7,0,1,0,44.1,66.6,70.1,220.62
2024-07-22 10:00:00,10,0,7,0,1,1,41.6,77.4,89.8,258.86
2024-07-22 11:00:00,11,0,7,0,1,1,45.4,73.9,85.0,277.01
2024-07-22 12:00:00,12,0,7,0,1,1,46.7,66.9,87.7,284.27
2024-07-22 13:00:00,13,0,7,0,1,1,45.3,73.9,74.5,250.76
2024-07-22 14:00:00,14,0,7,0,1,1,45.0,75.1,78.7,265.89
2024-07-22 15:00:00,15,0,7,0,1,1,49.1,65.4,83.5,311.48
2024-07-22 16:00:00,16,0,7,0,1,1,46.0,77.2,85.6,287.23
2024-07-22 17:00:00,17,0,7,0,1,0,45.7,67.4,27.8,166.84
2024-07-22 18:00:00,18,0,7,0,1,0,41.7,69.5,25.9,138.11
2024-07-22 19:00:00,19,0,7,0,0,0,39.4,75.4,25.3,127.13
2024-07-22 20:00:00,20,0,7,0,0,0,38.9,70.9,6.6,95.16
2024-07-22 21:00:00,21,0,7,0,0,0,38.0,73.2,4.6,92.69
2024-07-22 22:00:00,22,0,7,0,0,0,34.7,80.8,10.4,85.32
2024-07-22 23:00:00,23,0,7,0,0,0,35.3,74.9,12.0,91.33
2024-07-23 00:00:00,0,1,7,0,0,0,31.2,70.9,4.5,68.64
2024-07-23 01:00:00,1,1,7,0,0,0,31.6,78.8,7.5,72.61
2024-07-23 02:00:00,2,1,7,0,0,0,34.6,72.5,4.2,87.05
2024-07-23 03:00:00,3,1,7,0,0,0,34.7,78.7,5.1,87.33
2024-07-23 04:00:00,4,1,7,0,0,0,33.5,78.8,6.6,83.68
2024-07-23 05:00:00,5,1,7,0,0,0,33.5,81.9,7.1,85.43
2024-07-23 06:00:00,6,1,7,0,0,0,34.8,78.8,11.5,93.88
2024-07-23 07:00:00,7,1,7,0,0,0,37.5,77.6,7.2,94.4
2024-07-23 08:00:00,8,1,7,0,1,0,41.0,68.1,59.9,185.1
2024-07-23 09:00:00,9,1,7,0,1,0,43.2,72.5,52.4,189.85
2024-07-23 10:00:00,10,1,7,0,1,1,42.2,77.8,80.0,244.43
2024-07-23 11:00:00,11,1,7,0,1,1,42.4,67.1,93.5,258.86
2024-07-23 12:00:00,12,1,7,0,1,1,46.0,74.5,81.2,281.15
2024-07-23 13:00:00,13,1,7,0,1,1,44.7,66.0,74.5,248.26
2024-07-23 14:00:00,14,1,7,0,1,1,45.5,64.2,77.2,259.55
2024-07-23 15:00:00,15,1,7,0,1,1,48.5,66.7,85.3,301.7
2024-07-23 16:00:00,16,1,7,0,1,1,47.0,69.5,92.0,308.53
2024-07-23 17:00:00,17,1,7,0,1,0,44.8,71.8,27.8,159.27
2024-07-23 18:00:00,18,1,7,0,1,0,40.8,67.1,33.5,144.58
2024-07-23 19:00:00,19,1,7,0,0,0,41.9,71.9,40.6,157.29
2024-07-23 20:00:00,20,1,7,0,0,0,41.8,67.5,4.3,103.34
2024-07-23 21:00:00,21,1,7,0,0,0,37.5,67.3,9.5,98.88
2024-07-23 22:00:00,22,1,7,0,0,0,39.1,68.4,4.6,95.35
2024-07-23 23:00:00,23,1,7,0,0,0,37.6,70.2,5.9,94.98
2024-07-24 00:00:00,0,2,7,0,0,0,37.2,75.5,5.3,90.96
2024-07-24 01:00:00,1,2,7,0,0,0,34.1,80.2,11.3,85.83
2024-07-24 02:00:00,2,2,7,0,0,0,34.4,69.5,5.4,82.07
2024-07-24 03:00:00,3,2,7,0,0,0,36.1,75.6,4.3,83.53
2024-07-24 04:00:00,4,2,7,0,0,0,35.0,70.3,8.7,88.16
2024-07-24 05:00:00,5,2,7,0,0,0,34.4,77.9,6.8,81.19
2024-07-24 06:00:00,6,2,7,0,0,0,35.8,71.9,7.2,96.19
2024-07-24 07:00:00,7,2,7,0,0,0,38.6,68.3,5.0,92.15
2024-07-24 08:00:00,8,2,7,0,1,0,37.5,76.4,67.4,170.32
2024-07-24 09:00:00,9,2,7,0,1,0,41.3,68.2,63.0,191.16
2024-07-24 10:00:00,10,2,7,0,1,1,45.1,66.7,85.5,269.33
2024-07-24 11:00:00,11,2,7,0,1,1,40.5,62.3,82.6,235.97
2024-07-24 12:00:00,12,2,7,0,1,1,48.2,69.5,88.9,311.7
2024-07-24 13:00:00,13,2,7,0,1,1,48.1,69.1,71.7,268.62
2024-07-24 14:00:00,14,2,7,0,1,1,45.5,67.7,80.3,273.69
2024-07-24 15:00:00,15,2,7,0,1,1,47.1,60.4,75.4,270.02
2024-07-24 16:00:00,16,2,7,0,1,1,45.5,72.5,78.6,265.48
2024-07-24 17:00:00,17,2,7,0,1,0,46.7,64.1,38.6,190.62
2024-07-24 18:00:00,18,2,7,0,1,0,44.9,66.3,44.8,186.68
2024-07-24 19:00:00,19,2,7,0,0,0,39.0,81.4,25.3,123.66
2024-07-24 20:00:00,20,2,7,0,0,0,40.9,68.1,6.4,114.57
2024-07-24 21:00:00,21,2,7,0,0,0,37.8,76.0,4.5,85.23
2024-07-24 22:00:00,22,2,7,0,0,0,36.7,76.1,6.5,86.45
2024-07-24 23:00:00,23,2,7,0,0,0,33.9,77.3,7.2,77.71
2024-07-25 00:00:00,0,3,7,0,0,0,37.3,74.5,11.4,104.76
2024-07-25 01:00:00,1,3,7,0,0,0,35.4,76.2,4.6,81.49
2024-07-25 02:00:00,2,3,7,0,0,0,32.0,78.2,10.2,78.45
2024-07-25 03:00:00,3,3,7,0,0,0,31.1,77.5,7.2,70.16
2024-07-25 04:00:00,4,3,7,0,0,0,33.5,82.1,10.5,85.29
2024-07-25 05:00:00,5,3,7,0,0,0,36.0,69.0,8.1,89.86
2024-07-25 06:00:00,6,3,7,0,0,0,37.0,77.7,4.3,89.74
2024-07-25 07:00:00,7,3,7,0,0,0,40.4,74.5,11.6,116.26
2024-07-25 08:00:00,8,3,7,0,1,0,41.2,73.5,47.5,169.99
2024-07-25 09:00:00,9,3,7,0,1,0,43.2,73.7,62.9,203.42
2024-07-25 10:00:00,10,3,7,0,1,1,43.7,68.5,93.2,276.38
2024-07-25 11:00:00,11,3,7,0,1,1,41.9,62.7,81.2,249.03
2024-07-25 12:00:00,12,3,7,0,1,1,45.1,67.6,88.3,279.78
2024-07-25 13:00:00,13,3,7,0,1,1,48.0,61.9,72.4,274.77
2024-07-25 14:00:00,14,3,7,0,1,1,46.2,64.2,91.8,287.6
2024-07-25 15:00:00,15,3,7,0,1,1,47.0,61.6,87.3,294.66
2024-07-25 16:00:00,16,3,7,0,1,1,44.9,66.2,79.7,265.43
2024-07-25 17:00:00,17,3,7,0,1,0,42.6,67.3,39.0,165.24
2024-07-25 18:00:00,18,3,7,0,1,0,42.8,60.0,39.1,165.95
2024-07-25 19:00:00,19,3,7,0,0,0,42.1,72.8,39.0,170.35
2024-07-25 20:00:00,20,3,7,0,0,0,38.6,81.4,10.8,106.27
2024-07-25 21:00:00,21,3,7,0,0,0,37.7,75.5,4.7,95.98
2024-07-25 22:00:00,22,3,7,0,0,0,34.9,74.3,4.9,82.36
2024-07-25 23:00:00,23,3,7,0,0,0,37.2,73.2,9.1,95.31
2024-07-26 00:00:00,0,4,7,0,0,0,33.6,74.3,11.6,86.94
2024-07-26 01:00:00,1,4,7,0,0,0,36.1,74.6,7.7,89.37
2024-07-26 02:00:00,2,4,7,0,0,0,36.0,74.2,11.7,94.07
2024-07-26 03:00:00,3,4,7,0,0,0,33.3,72.8,11.5,85.18
2024-07-26 04:00:00,4,4,7,0,0,0,32.3,83.6,11.2,78.12
2024-07-26 05:00:00,5,4,7,0,0,0,31.4,71.6,11.3,77.4
2024-07-26 06:00:00,6,4,7,0,0,0,33.9,78.6,11.2,85.86
2024-07-26 07:00:00,7,4,7,0,0,0,35.6,74.2,10.6,94.46
2024-07-26 08:00:00,8,4,7,0,1,0,42.3,77.5,65.8,201.72
2024-07-26 09:00:00,9,4,7,0,1,0,41.7,71.7,45.7,162.62
2024-07-26 10:00:00,10,4,7,0,1,1,43.7,67.5,82.0,252.92
2024-07-26 11:00:00,11,4,7,0,1,1,40.4,70.2,82.0,229.8
2024-07-26 12:00:00,12,4,7,0,1,1,43.2,69.4,80.4,251.38
2024-07-26 13:00:00,13,4,7,0,1,1,47.6,61.6,61.8,253.38
2024-07-26 14:00:00,14,4,7,0,1,1,46.8,63.7,90.6,297.93
2024-07-26 15:00:00,15,4,7,0,1,1,45.8,60.3,86.3,285.83
2024-07-26 16:00:00,16,4,7,0,1,1,46.4,63.3,80.3,284.86
2024-07-26 17:00:00,17,4,7,0,1,0,47.3,66.8,40.9,193.86
2024-07-26 18:00:00,18,4,7,0,1,0,42.6,70.9,34.8,155.53
2024-07-26 19:00:00,19,4,7,0,0,0,41.6,62.5,27.8,142.96
2024-07-26 20:00:00,20,4,7,0,0,0,40.1,70.9,11.1,115.37
2024-07-26 21:00:00,21,4,7,0,0,0,42.4,72.1,6.7,113.26
2024-07-26 22:00:00,22,4,7,0,0,0,32.7,76.0,9.6,79.0
2024-07-26 23:00:00,23,4,7,0,0,0,36.4,71.5,6.3,84.83
2024-07-27 00:00:00,0,5,7,1,0,0,33.9,74.1,5.5,78.17
2024-07-27 01:00:00,1,5,7,1,0,0,34.5,73.2,7.1,80.94
2024-07-27 02:00:00,2,5,7,1,0,0,32.0,74.6,3.8,71.3
2024-07-27 03:00:00,3,5,7,1,0,0,33.4,76.8,7.9,75.36
2024-07-27 04:00:00,4,5,7,1,0,0,35.4,84.0,3.4,81.1
2024-07-27 05:00:00,5,5,7,1,0,0,40.7,68.0,5.7,101.65
2024-07-27 06:00:00,6,5,7,1,0,0,37.9,71.7,7.6,99.53
2024-07-27 07:00:00,7,5,7,1,0,0,36.5,73.7,7.7,88.55
2024-07-27 08:00:00,8,5,7,1,0,0,39.0,69.5,4.2,94.38
2024-07-27 09:00:00,9,5,7,1,0,0,40.6,75.5,3.7,102.49
2024-07-27 10:00:00,10,5,7,1,0,0,39.7,62.2,18.7,117.64
2024-07-27 11:00:00,11,5,7,1,0,0,43.7,66.8,10.5,132.29
2024-07-27 12:00:00,12,5,7,1,0,0,46.7,70.1,15.8,150.61
2024-07-27 13:00:00,13,5,7,1,0,0,43.7,67.7,19.6,139.5
2024-07-27 14:00:00,14,5,7,1,0,0,48.1,62.5,16.7,157.36
2024-07-27 15:00:00,15,5,7,1,0,0,46.9,68.4,12.3,134.76
2024-07-27 16:00:00,16,5,7,1,0,0,44.0,72.3,15.8,138.66
2024-07-27 17:00:00,17,5,7,1,0,0,44.1,69.5,21.1,145.51
2024-07-27 18:00:00,18,5,7,1,0,0,45.9,64.2,17.4,146.32
2024-07-27 19:00:00,19,5,7,1,0,0,42.7,71.4,6.6,116.1
2024-07-27 20:00:00,20,5,7,1,0,0,39.7,70.1,4.7,101.76
2024-07-27 21:00:00,21,5,7,1,0,0,37.6,76.2,3.9,89.28
2024-07-27 22:00:00,22,5,7,1,0,0,36.6,79.8,4.3,88.7
